VName,Filter,HJD,mag_s,mag_i,e_mag_i,Fref,e_Fref,DFlux,e_DFlux,p
"V18",I,2456160.77947,17.101,17.273,0.01,1156855.0,12990.0,366.7,54805.0,4.8719
"V18",I,2456160.78982,17.094,17.267,0.01,1156855.0,12990.0,403.55,55795.0,4.8832
"V18",I,2456160.79127,17.081,17.254,0.01,1156855.0,12990.0,466.735,56365.0,4.7783
"V18",I,2456160.79926,17.096,17.269,0.01,1156855.0,12990.0,390.235,56225.0,4.8428
"V18",I,2456160.80071,17.088,17.261,0.01,1156855.0,12990.0,433.96,56555.0,4.849
"V18",I,2456160.80852,17.1,17.273,0.016,1156855.0,12990.0,200.805,48350.0,2.659
"V18",I,2456160.80997,17.158,17.331,0.025,1156855.0,12990.0,19.065,44090.0,1.6579
"V18",I,2456160.8175,17.125,17.298,0.074,1156855.0,12990.0,21.175,36025.0,0.4424
"V18",I,2456160.81896,17.043,17.216,0.172,1156855.0,12990.0,24.64,35590.0,0.1734
"V18",I,2456160.82656,17.142,17.315,0.023,1156855.0,12990.0,50.655,44205.0,1.7413
"V18",I,2456160.82801,17.16,17.333,0.023,1156855.0,12990.0,17.94,44905.0,1.8546
"V18",I,2456160.83672,17.216,17.389,0.013,1156855.0,12990.0,-200.85,54235.0,4.0883
"V18",I,2456160.83818,17.201,17.374,0.012,1156855.0,12990.0,-147.745,56465.0,4.4245
"V18",I,2456160.84581,17.217,17.39,0.012,1156855.0,12990.0,-237.545,59830.0,4.76
"V18",I,2456160.84726,17.23,17.403,0.012,1156855.0,12990.0,-298.365,57915.0,4.67
"V18",I,2456160.85514,17.255,17.428,0.015,1156855.0,12990.0,-334.58,55480.0,3.7977
"V18",I,2456160.8566,17.244,17.417,0.014,1156855.0,12990.0,-308.13,56215.0,3.9551
"V18",I,2456160.86752,17.267,17.44,0.016,1156855.0,12990.0,-351.145,54750.0,3.5062
"V18",I,2456160.86897,17.282,17.455,0.016,1156855.0,12990.0,-424.53,57140.0,3.6951
"V18",I,2456160.87465,17.245,17.418,0.022,1156855.0,12990.0,-190.53,54035.0,2.4277
"V18",I,2456160.8761,17.269,17.442,0.022,1156855.0,12990.0,-253.28,53030.0,2.4754
"V18",I,2456161.76704,17.241,17.414,0.015,1156855.0,12990.0,-205.135,42050.0,2.7674
"V18",I,2456161.76814,17.213,17.386,0.014,1156855.0,12990.0,-138.19,43360.0,2.9935
"V18",I,2456161.77171,17.213,17.386,0.014,1156855.0,12990.0,-143.79,43950.0,3.1044
"V18",I,2456161.77281,17.238,17.411,0.018,1156855.0,12990.0,-161.27,40675.0,2.2575
"V18",I,2456161.77642,17.254,17.427,0.027,1156855.0,12990.0,-120.21,35660.0,1.3742
"V18",I,2456161.77752,17.306,17.479,0.028,1156855.0,12990.0,-186.39,34790.0,1.3532
"V18",I,2456161.78176,17.234,17.407,0.043,1156855.0,12990.0,-51.165,32290.0,0.7564
"V18",I,2456161.78285,17.269,17.442,0.035,1156855.0,12990.0,-100.8,33480.0,0.9917
"V18",I,2456161.7865,17.273,17.446,0.026,1156855.0,12990.0,-150.02,36040.0,1.4148
"V18",I,2456161.78762,17.255,17.428,0.028,1156855.0,12990.0,-115.055,36045.0,1.2982
"V18",I,2456161.7913,17.262,17.435,0.026,1156855.0,12990.0,-136.11,36280.0,1.4338
"V18",I,2456161.79241,17.235,17.408,0.02,1156855.0,12990.0,-129.93,38055.0,1.8986
"V18",I,2456161.79589,17.233,17.406,0.026,1156855.0,12990.0,-93.98,35935.0,1.4084
"V18",I,2456161.79698,17.26,17.433,0.033,1156855.0,12990.0,-96.0,33315.0,1.0347
"V18",I,2456161.80054,17.214,17.387,0.031,1156855.0,12990.0,-53.785,35840.0,1.1484
"V18",I,2456161.80164,17.209,17.382,0.031,1156855.0,12990.0,-46.595,34640.0,1.0962
"V18",I,2456161.80516,17.262,17.435,0.03,1156855.0,12990.0,-110.5,34520.0,1.1648
"V18",I,2456161.80626,17.236,17.409,0.022,1156855.0,12990.0,-116.11,37185.0,1.6713
"V18",I,2456161.80969,17.21,17.383,0.021,1156855.0,12990.0,-75.235,37900.0,1.7538
"V18",I,2456161.8108,17.183,17.356,0.02,1156855.0,12990.0,-28.74,39045.0,1.856
"V18",I,2456161.81423,17.19,17.363,0.023,1156855.0,12990.0,-35.38,37890.0,1.5884
"V18",I,2456161.81533,17.195,17.368,0.016,1156855.0,12990.0,-70.49,42330.0,2.6009
"V18",I,2456161.81936,17.196,17.369,0.014,1156855.0,12990.0,-87.91,45285.0,3.1057
"V18",I,2456161.82046,17.194,17.367,0.015,1156855.0,12990.0,-76.83,44685.0,2.9365
"V18",I,2456161.82401,17.196,17.369,0.014,1156855.0,12990.0,-86.875,45480.0,3.0438
"V18",I,2456161.82512,17.184,17.357,0.017,1156855.0,12990.0,-39.93,43640.0,2.4146
"V18",I,2456161.82862,17.172,17.345,0.017,1156855.0,12990.0,-8.71,44340.0,2.4507
"V18",I,2456161.82972,17.189,17.362,0.02,1156855.0,12990.0,-41.21,41660.0,1.9733
"V18",I,2456161.83325,17.139,17.312,0.016,1156855.0,12990.0,84.835,45140.0,2.6594
"V18",I,2456161.83436,17.168,17.341,0.021,1156855.0,12990.0,0.965,42530.0,1.8883
"V18",I,2456161.83792,17.145,17.318,0.042,1156855.0,12990.0,22.555,39750.0,0.8828
"V18",I,2456161.83901,17.143,17.316,0.026,1156855.0,12990.0,40.2,41135.0,1.4325
"V18",I,2456161.84247,17.126,17.299,0.06,1156855.0,12990.0,28.53,40180.0,0.607
"V18",I,2456161.84357,17.069,17.242,0.059,1156855.0,12990.0,65.915,40405.0,0.5901
"V18",I,2456161.8484,17.029,17.202,0.067,1156855.0,12990.0,88.765,44725.0,0.5572
"V18",I,2456161.84984,17.229,17.402,0.084,1156855.0,12990.0,-32.705,44435.0,0.5254
"V18",I,2456161.8551,16.464,16.636,0.241,1156855.0,12990.0,90.075,42205.0,0.085
"V18",I,2456161.85655,16.9,17.073,0.286,1156855.0,12990.0,38.79,46770.0,0.1191
"V18",I,2456168.73331,17.167,17.34,0.033,1156855.0,12990.0,4.24,83580.0,2.3729
"V18",I,2456168.73556,17.242,17.415,0.06,1156855.0,12990.0,-126.66,99300.0,1.6691
"V18",I,2456168.73828,17.136,17.309,0.054,1156855.0,12990.0,59.48,99630.0,1.6871
"V18",I,2456168.74752,17.12,17.292,0.042,1156855.0,12990.0,102.38,88005.0,1.903
"V18",I,2456168.74827,17.121,17.294,0.038,1156855.0,12990.0,102.32,82125.0,1.9483
"V18",I,2456168.75101,16.964,17.136,0.07,1156855.0,12990.0,364.28,135675.0,1.5117
"V18",I,2456168.75178,17.109,17.282,0.086,1156855.0,12990.0,94.925,140050.0,1.4548
"V18",I,2456168.75452,17.114,17.287,0.056,1156855.0,12990.0,104.55,107235.0,1.7314
"V18",I,2456168.75528,17.068,17.24,0.061,1156855.0,12990.0,183.77,115105.0,1.6228
"V18",I,2456168.75802,17.078,17.251,0.046,1156855.0,12990.0,182.155,97140.0,1.8103
"V18",I,2456168.75877,17.118,17.291,0.049,1156855.0,12990.0,100.305,99305.0,1.8136
"V18",I,2456168.76154,17.026,17.199,0.049,1156855.0,12990.0,289.94,106030.0,1.7805
"V18",I,2456168.76229,16.999,17.172,0.119,1156855.0,12990.0,214.1,163520.0,1.0938
"V18",I,2456168.76503,16.946,17.119,0.051,1156855.0,12990.0,434.395,110220.0,1.6492
"V18",I,2456168.76579,17.023,17.195,0.054,1156855.0,12990.0,277.02,107725.0,1.6572
"V18",I,2456168.76853,17.05,17.223,0.073,1156855.0,12990.0,196.585,125935.0,1.4667
"V18",I,2456168.76929,17.051,17.224,0.074,1156855.0,12990.0,191.77,125850.0,1.4444
"V18",I,2456168.77203,17.028,17.201,0.094,1156855.0,12990.0,204.58,145485.0,1.2763
"V18",I,2456168.77279,17.102,17.275,0.066,1156855.0,12990.0,113.935,116110.0,1.5482
"V18",I,2456168.77555,17.078,17.251,0.078,1156855.0,12990.0,142.355,127155.0,1.4146
"V18",I,2456168.77631,17.031,17.204,0.076,1156855.0,12990.0,220.62,129300.0,1.4104
"V18",I,2456168.77906,17.065,17.238,0.072,1156855.0,12990.0,174.94,126500.0,1.502
"V18",I,2456168.77981,17.072,17.245,0.065,1156855.0,12990.0,171.235,118900.0,1.5851
"V18",I,2456168.78256,17.05,17.223,0.051,1156855.0,12990.0,237.505,106015.0,1.7742
"V18",I,2456168.78332,16.982,17.154,0.043,1156855.0,12990.0,407.605,100315.0,1.8711
"V18",I,2456168.78606,17.058,17.231,0.043,1156855.0,12990.0,237.52,96300.0,1.9156
"V18",I,2456168.78681,17.121,17.293,0.051,1156855.0,12990.0,96.94,103350.0,1.8392
"V18",I,2456168.78958,17.115,17.288,0.042,1156855.0,12990.0,117.3,92225.0,1.9912
"V18",I,2456168.79033,17.118,17.29,0.041,1156855.0,12990.0,111.2,90105.0,1.982
"V18",I,2456168.79308,17.083,17.256,0.04,1156855.0,12990.0,190.72,92055.0,2.0042
"V18",I,2456168.79383,17.118,17.291,0.038,1156855.0,12990.0,111.295,84095.0,2.0038
"V18",I,2456168.79658,17.1,17.272,0.05,1156855.0,12990.0,142.835,105705.0,1.8717
"V18",I,2456168.79734,17.126,17.299,0.054,1156855.0,12990.0,85.805,109365.0,1.8447
"V18",I,2456168.80008,17.079,17.252,0.051,1156855.0,12990.0,180.41,105980.0,1.8124
"V18",I,2456168.80083,17.218,17.391,0.057,1156855.0,12990.0,-93.98,105005.0,1.8311
"V18",I,2456168.8036,17.138,17.311,0.043,1156855.0,12990.0,65.99,92600.0,1.9816
"V18",I,2456168.80435,17.124,17.297,0.042,1156855.0,12990.0,97.005,91025.0,1.9998
"V18",I,2456168.8071,17.219,17.392,0.043,1156855.0,12990.0,-105.19,87495.0,2.0198
"V18",I,2456168.80786,17.206,17.379,0.043,1156855.0,12990.0,-78.84,87660.0,2.0192
"V18",I,2456168.8106,17.221,17.394,0.043,1156855.0,12990.0,-110.345,87260.0,2.0179
"V18",I,2456168.81136,17.096,17.269,0.039,1156855.0,12990.0,161.22,88635.0,2.0174
"V18",I,2456168.8141,17.098,17.27,0.04,1156855.0,12990.0,158.245,90705.0,2.0113
"V18",I,2456168.81485,17.125,17.298,0.041,1156855.0,12990.0,96.865,91190.0,2.013
"V18",I,2456168.81761,17.164,17.337,0.043,1156855.0,12990.0,9.605,90480.0,2.0075
"V18",I,2456168.81837,17.229,17.402,0.046,1156855.0,12990.0,-125.045,90775.0,2.0044
"V18",I,2456168.82111,17.18,17.353,0.044,1156855.0,12990.0,-24.535,91025.0,1.9893
"V18",I,2456168.82187,17.134,17.307,0.041,1156855.0,12990.0,75.47,87445.0,1.987
"V18",I,2456168.82461,17.188,17.361,0.047,1156855.0,12990.0,-38.565,91655.0,1.9071
"V18",I,2456168.82537,17.252,17.425,0.051,1156855.0,12990.0,-157.12,91625.0,1.8379
"V18",I,2456168.82811,17.179,17.352,0.074,1156855.0,12990.0,-16.715,116885.0,1.4981
"V18",I,2456168.82887,17.222,17.395,0.1,1156855.0,12990.0,-70.965,129300.0,1.283
"V18",I,2456168.83163,17.16,17.333,0.124,1156855.0,12990.0,10.015,145125.0,1.0949
"V18",I,2456168.83239,17.118,17.291,0.096,1156855.0,12990.0,69.335,133845.0,1.252
"V18",I,2456168.83513,17.031,17.204,0.106,1156855.0,12990.0,174.84,142585.0,1.1189
"V18",I,2456168.83589,17.226,17.399,0.101,1156855.0,12990.0,-76.655,130540.0,1.289
"V18",I,2456168.83863,17.397,17.57,0.133,1156855.0,12990.0,-260.51,135085.0,1.1878
"V18",I,2456168.83939,17.218,17.391,0.066,1156855.0,12990.0,-86.9,113770.0,1.6983
"V18",I,2456168.84213,17.298,17.471,0.118,1156855.0,12990.0,-160.205,136220.0,1.232
"V18",I,2456168.84289,17.281,17.454,0.096,1156855.0,12990.0,-160.5,129310.0,1.4168
"V18",I,2456168.84565,17.214,17.387,0.047,1156855.0,12990.0,-89.85,90165.0,1.9049
"V18",I,2456168.84641,17.407,17.581,0.07,1156855.0,12990.0,-402.245,104770.0,1.7605
"V18",I,2456168.85714,17.202,17.375,0.059,1156855.0,12990.0,-61.0,105900.0,1.7568
"V18",I,2456168.8579,17.15,17.323,0.067,1156855.0,12990.0,33.69,117500.0,1.6415
"V18",I,2456168.86065,17.203,17.376,0.042,1156855.0,12990.0,-68.645,83620.0,1.924
"V18",I,2456168.86141,17.333,17.506,0.046,1156855.0,12990.0,-309.49,79590.0,1.9079
"V18",I,2456190.75763,17.201,17.374,0.02,1156855.0,12990.0,-66.245,40175.0,1.9353
"V18",I,2456190.76112,17.179,17.352,0.019,1156855.0,12990.0,-21.36,39115.0,1.9168
"V18",I,2456190.76186,17.184,17.357,0.019,1156855.0,12990.0,-30.395,38770.0,1.9221
"V18",I,2456190.7646,17.211,17.384,0.018,1156855.0,12990.0,-83.68,36460.0,1.9124
"V18",I,2456190.76535,17.156,17.329,0.017,1156855.0,12990.0,27.23,36195.0,1.9312
"V18",I,2456190.76809,17.217,17.39,0.018,1156855.0,12990.0,-95.74,35990.0,1.9172
"V18",I,2456190.76883,17.212,17.385,0.018,1156855.0,12990.0,-88.085,36260.0,1.9319
"V18",I,2456190.77156,17.206,17.379,0.018,1156855.0,12990.0,-74.545,36480.0,1.9118
"V18",I,2456190.77231,17.196,17.369,0.018,1156855.0,12990.0,-55.45,36200.0,1.9141
"V18",I,2456190.7781,17.243,17.416,0.02,1156855.0,12990.0,-145.95,38480.0,1.9126
"V18",I,2456190.77885,17.207,17.38,0.02,1156855.0,12990.0,-77.22,39275.0,1.9093
"V18",I,2456190.78158,17.251,17.424,0.02,1156855.0,12990.0,-160.91,37560.0,1.9064
"V18",I,2456190.78232,17.277,17.45,0.021,1156855.0,12990.0,-209.23,38610.0,1.9059
"V18",I,2456190.78505,17.257,17.43,0.019,1156855.0,12990.0,-170.945,36130.0,1.8965
"V18",I,2456190.7858,17.236,17.409,0.02,1156855.0,12990.0,-132.49,37830.0,1.8971
"V18",I,2456190.78852,17.314,17.487,0.025,1156855.0,12990.0,-275.865,43890.0,1.902
"V18",I,2456190.78928,17.287,17.46,0.023,1156855.0,12990.0,-227.1,41245.0,1.8967
"V18",I,2456190.79199,17.305,17.479,0.022,1156855.0,12990.0,-259.095,38795.0,1.8928
"V18",I,2456190.79274,17.291,17.465,0.021,1156855.0,12990.0,-233.73,38140.0,1.8895
"V18",I,2456190.79547,17.282,17.455,0.023,1156855.0,12990.0,-217.32,41190.0,1.8919
"V18",I,2456190.79621,17.292,17.465,0.024,1156855.0,12990.0,-234.29,43145.0,1.8917
"V18",I,2456190.79894,17.306,17.479,0.028,1156855.0,12990.0,-259.18,48885.0,1.8887
"V18",I,2456190.79969,17.307,17.48,0.026,1156855.0,12990.0,-260.865,46385.0,1.8875
"V18",I,2456190.80241,17.308,17.481,0.022,1156855.0,12990.0,-261.77,39445.0,1.8827
"V18",I,2456190.80316,17.342,17.515,0.022,1156855.0,12990.0,-320.575,38160.0,1.8771
"V18",I,2456190.80588,17.312,17.486,0.024,1156855.0,12990.0,-269.44,42830.0,1.8781
"V18",I,2456190.80663,17.277,17.45,0.023,1156855.0,12990.0,-205.875,41805.0,1.8791
"V18",I,2456190.80934,17.32,17.493,0.027,1156855.0,12990.0,-283.075,47375.0,1.8787
"V18",I,2456190.81009,17.33,17.503,0.028,1156855.0,12990.0,-300.52,47435.0,1.8778
"V18",I,2456190.81283,17.3,17.473,0.028,1156855.0,12990.0,-247.125,48975.0,1.8722
"V18",I,2456190.81358,17.248,17.421,0.027,1156855.0,12990.0,-152.17,50575.0,1.8713
"V18",I,2456190.8163,17.264,17.437,0.027,1156855.0,12990.0,-181.8,48365.0,1.8654
"V18",I,2456190.81705,17.293,17.466,0.028,1156855.0,12990.0,-232.69,48535.0,1.8629
"V18",I,2456190.81977,17.29,17.464,0.031,1156855.0,12990.0,-227.455,55090.0,1.8539
"V18",I,2456190.82053,17.359,17.532,0.03,1156855.0,12990.0,-345.64,50165.0,1.8558
"V18",I,2456190.82325,17.308,17.481,0.028,1156855.0,12990.0,-257.83,48545.0,1.8474
"V18",I,2456190.824,17.23,17.403,0.027,1156855.0,12990.0,-117.15,50365.0,1.8419
"V18",I,2456190.82672,17.327,17.5,0.034,1156855.0,12990.0,-287.54,57190.0,1.8366
"V18",I,2456190.82747,17.311,17.484,0.032,1156855.0,12990.0,-259.435,54205.0,1.8282
"V19",V,2455779.84508,13.786,12.894,0.003,6.5868185E7,13940.0,1346.485,61965.0,0.3633
"V19",V,2455779.84637,13.796,12.904,0.003,6.5868185E7,13940.0,977.925,54370.0,0.3185
"V19",V,2455779.84778,13.802,12.91,0.003,6.5868185E7,13940.0,830.265,52990.0,0.3066
"V19",V,2455779.84919,13.799,12.907,0.003,6.5868185E7,13940.0,798.83,50455.0,0.276
"V19",V,2455779.8506,13.808,12.916,0.003,6.5868185E7,13940.0,790.86,57050.0,0.3424
"V19",V,2455779.85201,13.798,12.906,0.003,6.5868185E7,13940.0,927.38,54335.0,0.3147
"V19",V,2455783.92606,13.835,12.943,0.003,6.5868185E7,13940.0,255.41,69765.0,0.4143
"V19",V,2455786.88047,13.87,12.978,0.003,6.5868185E7,13940.0,-907.265,89345.0,0.6008
"V19",V,2455786.88187,13.874,12.982,0.002,6.5868185E7,13940.0,-1039.13,80090.0,0.6002
"V19",V,2455786.8834,13.847,12.955,0.003,6.5868185E7,13940.0,-55.94,103530.0,0.5984
"V19",V,2455786.88492,13.866,12.975,0.003,6.5868185E7,13940.0,-766.095,89750.0,0.5966
"V19",V,2455786.88646,13.879,12.987,0.002,6.5868185E7,13940.0,-1201.805,84590.0,0.5958
"V19",V,2455786.88798,13.885,12.993,0.003,6.5868185E7,13940.0,-1399.83,89600.0,0.5927
"V19",V,2455803.74837,13.873,12.981,0.003,6.5868185E7,13940.0,-527.31,58715.0,0.3172
"V19",V,2455803.74954,13.884,12.992,0.003,6.5868185E7,13940.0,-736.535,57375.0,0.3172
"V19",V,2455803.75083,13.882,12.991,0.003,6.5868185E7,13940.0,-709.315,57435.0,0.3176
"V19",V,2455803.75211,13.89,12.999,0.003,6.5868185E7,13940.0,-857.045,55580.0,0.3175
"V19",V,2455803.75341,13.875,12.984,0.003,6.5868185E7,13940.0,-576.785,58805.0,0.3167
"V19",V,2455803.75471,13.882,12.991,0.003,6.5868185E7,13940.0,-704.48,57810.0,0.3169
"V19",V,2456147.82415,13.9,13.009,0.005,6.5868185E7,13940.0,-3260.53,305635.0,0.9978
"V19",V,2456147.82598,13.901,13.009,0.006,6.5868185E7,13940.0,-3297.235,324800.0,1.0015
"V19",V,2456147.8265,13.895,13.003,0.005,6.5868185E7,13940.0,-2962.705,299980.0,0.9971
"V19",V,2456147.82834,13.911,13.02,0.005,6.5868185E7,13940.0,-3913.94,291860.0,0.9999
"V19",V,2456147.82887,13.906,13.014,0.005,6.5868185E7,13940.0,-3572.115,283990.0,0.9977
"V19",V,2456147.83069,13.914,13.022,0.005,6.5868185E7,13940.0,-4034.94,285810.0,0.9985
"V19",V,2456147.83122,13.914,13.022,0.005,6.5868185E7,13940.0,-4034.975,292255.0,0.996
"V19",V,2456147.83351,13.896,13.004,0.008,6.5868185E7,13940.0,-1494.565,238120.0,0.4972
"V19",V,2456147.83392,13.898,13.006,0.007,6.5868185E7,13940.0,-1550.375,209825.0,0.497
"V19",V,2456147.8354,13.896,13.004,0.007,6.5868185E7,13940.0,-1497.385,208070.0,0.4945
"V19",V,2456147.8358,13.893,13.002,0.007,6.5868185E7,13940.0,-1422.835,207600.0,0.4971
"V19",V,2456147.83727,13.909,13.017,0.007,6.5868185E7,13940.0,-1867.445,205385.0,0.4963
"V19",V,2456147.83768,13.902,13.01,0.008,6.5868185E7,13940.0,-1668.87,215175.0,0.4963
"V19",V,2456147.83917,13.902,13.01,0.007,6.5868185E7,13940.0,-1660.785,197775.0,0.4955
"V19",V,2456147.83958,13.897,13.006,0.007,6.5868185E7,13940.0,-1535.69,205175.0,0.4945
"V19",V,2456147.84106,13.919,13.027,0.007,6.5868185E7,13940.0,-2138.475,198090.0,0.4947
"V19",V,2456147.84147,13.911,13.019,0.007,6.5868185E7,13940.0,-1916.79,204465.0,0.4936
"V19",V,2456147.84724,13.928,13.036,0.007,6.5868185E7,13940.0,-2384.735,199840.0,0.4913
"V19",V,2456147.84764,13.91,13.018,0.007,6.5868185E7,13940.0,-1879.11,204070.0,0.4915
"V19",V,2456147.84912,13.909,13.017,0.007,6.5868185E7,13940.0,-1850.31,192195.0,0.4918
"V19",V,2456147.84953,13.919,13.027,0.007,6.5868185E7,13940.0,-2132.855,187100.0,0.4927
"V19",V,2456147.851,13.891,12.999,0.007,6.5868185E7,13940.0,-1336.975,202460.0,0.491
"V19",V,2456147.85142,13.915,13.024,0.007,6.5868185E7,13940.0,-2033.28,198375.0,0.4907
"V19",V,2456147.85289,13.903,13.011,0.007,6.5868185E7,13940.0,-1683.055,207735.0,0.4903
"V19",V,2456147.8533,13.901,13.009,0.007,6.5868185E7,13940.0,-1622.7,189270.0,0.4893
"V19",V,2456147.85477,13.894,13.002,0.007,6.5868185E7,13940.0,-1419.01,190545.0,0.4892
"V19",V,2456147.85517,13.914,13.023,0.007,6.5868185E7,13940.0,-2008.085,186790.0,0.4908
"V19",V,2456147.85664,13.884,12.993,0.007,6.5868185E7,13940.0,-1150.205,186995.0,0.4896
"V19",V,2456147.85706,13.891,12.999,0.006,6.5868185E7,13940.0,-1337.83,180325.0,0.4894
"V19",V,2456147.85854,13.91,13.018,0.007,6.5868185E7,13940.0,-1869.81,184250.0,0.4878
"V19",V,2456147.85895,13.9,13.008,0.007,6.5868185E7,13940.0,-1597.0,187140.0,0.4895
"V19",V,2456147.86043,13.903,13.011,0.008,6.5868185E7,13940.0,-1666.625,212335.0,0.4889
"V19",V,2456147.86084,13.908,13.017,0.007,6.5868185E7,13940.0,-1819.8,187585.0,0.4864
"V19",V,2456147.86231,13.91,13.019,0.006,6.5868185E7,13940.0,-1869.75,179975.0,0.4867
"V19",V,2456147.86272,13.89,12.998,0.007,6.5868185E7,13940.0,-1290.36,188225.0,0.4866
"V19",V,2456147.86419,13.899,13.008,0.006,6.5868185E7,13940.0,-1565.2,181685.0,0.4855
"V19",V,2456147.8646,13.865,12.974,0.007,6.5868185E7,13940.0,-589.13,189675.0,0.4851
"V19",V,2456150.85037,13.873,12.982,0.003,6.5868185E7,13940.0,-1681.345,193175.0,0.9901
"V19",V,2456150.85219,13.864,12.972,0.004,6.5868185E7,13940.0,-1099.25,220730.0,0.9925
"V19",V,2456150.85272,13.871,12.979,0.003,6.5868185E7,13940.0,-1513.575,192235.0,0.9875
"V19",V,2456150.85455,13.866,12.975,0.003,6.5868185E7,13940.0,-1262.09,195455.0,0.987
"V19",V,2456150.85508,13.876,12.984,0.003,6.5868185E7,13940.0,-1833.545,194370.0,0.987
"V19",V,2456150.85691,13.879,12.987,0.004,6.5868185E7,13940.0,-1988.545,209985.0,0.9885
"V19",V,2456150.85744,13.88,12.989,0.003,6.5868185E7,13940.0,-2085.08,202630.0,0.9884
"V19",V,2456150.85928,13.871,12.979,0.004,6.5868185E7,13940.0,-1526.31,215360.0,0.9861
"V19",V,2456150.8598,13.881,12.99,0.003,6.5868185E7,13940.0,-2144.24,193970.0,0.9858
"V19",V,2456150.86163,13.876,12.984,0.003,6.5868185E7,13940.0,-1827.975,194795.0,0.9848
"V19",V,2456150.86217,13.875,12.983,0.003,6.5868185E7,13940.0,-1735.525,185105.0,0.9837
"V19",V,2456150.86399,13.872,12.98,0.004,6.5868185E7,13940.0,-1599.365,219840.0,0.9846
"V19",V,2456150.86452,13.878,12.986,0.003,6.5868185E7,13940.0,-1935.225,198870.0,0.9811
"V19",V,2456150.86635,13.877,12.985,0.004,6.5868185E7,13940.0,-1853.415,210230.0,0.9798
"V19",V,2456150.86687,13.871,12.979,0.003,6.5868185E7,13940.0,-1528.935,199795.0,0.9783
"V19",V,2456150.8687,13.876,12.984,0.004,6.5868185E7,13940.0,-1800.29,202600.0,0.9782
"V19",V,2456150.86923,13.873,12.981,0.003,6.5868185E7,13940.0,-1625.11,200065.0,0.9775
"V19",V,2456150.87105,13.884,12.992,0.003,6.5868185E7,13940.0,-2260.515,198835.0,0.9752
"V19",V,2456150.87157,13.882,12.99,0.003,6.5868185E7,13940.0,-2148.005,200255.0,0.9747
"V19",V,2456150.87338,13.9,13.008,0.004,6.5868185E7,13940.0,-3160.88,206110.0,0.9762
"V19",V,2456150.87392,13.891,12.999,0.004,6.5868185E7,13940.0,-2657.315,212450.0,0.9719
"V19",V,2456150.87575,13.886,12.995,0.004,6.5868185E7,13940.0,-2376.15,211440.0,0.9691
"V19",V,2456150.87627,13.891,13.0,0.003,6.5868185E7,13940.0,-2674.215,196065.0,0.9715
"V19",V,2456150.8781,13.881,12.99,0.004,6.5868185E7,13940.0,-2100.805,202885.0,0.9678
"V19",V,2456150.87862,13.891,13.0,0.004,6.5868185E7,13940.0,-2657.425,207345.0,0.9663
"V19",V,2456150.88045,13.899,13.007,0.004,6.5868185E7,13940.0,-3088.3,223900.0,0.9643
"V19",V,2456150.88099,13.899,13.007,0.004,6.5868185E7,13940.0,-3060.08,211305.0,0.9643
"V19",V,2456150.88281,13.884,12.992,0.004,6.5868185E7,13940.0,-2216.145,209160.0,0.9621
"V19",V,2456150.88333,13.896,13.005,0.004,6.5868185E7,13940.0,-2913.44,216970.0,0.9597
"V19",V,2456150.88515,13.891,13.0,0.004,6.5868185E7,13940.0,-2644.66,212490.0,0.9579
"V19",V,2456150.88568,13.896,13.005,0.004,6.5868185E7,13940.0,-2915.15,227165.0,0.9577
"V19",V,2456150.8875,13.874,12.983,0.005,6.5868185E7,13940.0,-1676.145,267470.0,0.9519
