Time,Flux,e_Flux
-1743.660845,0.4844569772,0.0208194569
-1743.160893,0.442902283,0.0200033071
-1742.6609409,0.4157086625,0.0200351564
-1742.1609883,0.4426312117,0.0207422254
-1741.6610356,0.4487767471,0.020012774
-1741.1610836,0.4522427774,0.0202008691
-1740.661131,0.392579437,0.0195595631
-1740.1611789,0.3967472803,0.0194010728
-1739.6612263,0.4403320534,0.019981945
-1739.1612749,0.410456293,0.0194944431
-1738.6613216,0.4201704031,0.0195428051
-1738.1613702,0.4277295874,0.0203234469
-1737.6614175,0.5010901428,0.0211060742
-1737.1614643,0.5121339382,0.0217708771
-1736.6615129,0.478681903,0.0211247763
-1736.1615608,0.4398824662,0.0201406052
-1735.6616082,0.4248919619,0.0196593653
-1735.1616562,0.4570468503,0.0202953026
-1734.6617041,0.4523583875,0.0203398968
-1734.1617515,0.4617875573,0.0201084955
-1733.6617988,0.487414899,0.0210813669
-1733.1618468,0.5476586037,0.0217749124
-1732.6618941,0.5383453367,0.0220700244
-1732.1619421,0.5117494683,0.0212441199
-1731.6619907,0.4825687567,0.0203690982
-1731.1620381,0.4636417023,0.019986937
-1730.6620848,0.4570263767,0.0209506126
-1730.1621334,0.4605739212,0.01992703
-1729.6621807,0.5061751895,0.0210010714
-1729.1622275,0.4650316806,0.02063202
-1728.6622761,0.4802080711,0.0203554156
-1728.162324,0.475639089,0.0203997527
-1727.6623714,0.4354301217,0.0209289379
-1727.1624193,0.4381241061,0.0204244843
-1726.6624673,0.4932186456,0.0204449672
-1726.1625147,0.4894789854,0.0212275853
-1725.6625626,0.4589420216,0.020554831
-1725.16261,0.4759504411,0.0213507412
-1724.6626573,0.485318165,0.020944145
-1724.1627053,0.493093459,0.0205973293
-1723.6627539,0.5328083922,0.0215408289
-1723.1628006,0.5229234553,0.0211717316
-1722.662848,0.491945738,0.0210546659
-1722.1628966,0.4837834052,0.0197078162
-1721.6629433,0.4975009465,0.0208452052
-1721.1629919,0.4650688527,0.020527419
-1720.6630392,0.550432576,0.0213619952
-1720.1630872,0.5975824982,0.022126396
-1719.6631346,0.5305247749,0.0219003057
-1717.023387,0.4212124526,0.019969446
-1716.5234344,0.4356753522,0.0196397588
-1716.0234817,0.4554118469,0.020234766
-1715.5235297,0.4777762531,0.0208138002
-1715.023577,0.4464005729,0.019746635
-1714.523625,0.4797961506,0.0201956029
-1714.0236736,0.4906390515,0.020742306
-1713.5237203,0.5214854727,0.0208711251
-1713.0237689,0.5254807427,0.0223390285
-1712.5238156,0.4822848459,0.0199678197
-1712.0238642,0.4740466559,0.0211911863
-1711.5239116,0.4773995445,0.0202117922
-1711.0239583,0.4588896191,0.0196598321
-1710.5240069,0.4397484134,0.0205854341
-1710.0240543,0.5065238817,0.020510179
-1709.5241022,0.4850445658,0.0207516621
-1709.0241502,0.4591412057,0.0212749727
-1708.5241975,0.4689353665,0.0204684836
-1708.0242455,0.4918943197,0.0209580728
-1707.5242929,0.4476476316,0.0203095969
-1707.0243402,0.4814628716,0.0207832227
-1706.5243882,0.4204229185,0.020095689
-1706.0244362,0.4222878719,0.0203796127
-1705.5244835,0.4555182642,0.0209560468
-1705.0245321,0.4492224035,0.0205763017
-1704.5245788,0.4884061678,0.0211821472
-1704.0246274,0.495072867,0.0207241741
-1703.5246748,0.4837948787,0.0213204024
-1703.0247215,0.4990928138,0.0210844368
-1702.5247701,0.4615178996,0.0202600336
-1702.0248174,0.4827625052,0.0205781184
-1701.5248654,0.5033129278,0.0205784882
-1701.0249134,0.4734499333,0.0207019061
-1700.5249607,0.4796212861,0.0205691651
-1700.0250087,0.4899555929,0.0217039698
-1699.5250567,0.4659749723,0.0198451772
-1699.0251034,0.4764498653,0.0202040909
-1698.5251514,0.5237692845,0.0212709642
-1698.0251993,0.4435890648,0.0207568251
-1697.5252467,0.4476621802,0.0199584692
-1697.0252947,0.5034566286,0.0207709112
-1696.525342,0.4854456416,0.0207114589
-1696.0253906,0.5349801191,0.0213535564
-1695.5254373,0.4640776618,0.0212041547
-1695.0254859,0.4879426393,0.0208520175
-1694.5255333,0.5150522449,0.0210544724
-1694.02558,0.4599638555,0.0200164792
-1693.5256286,0.4583812224,0.0196205134
-1693.0256766,0.4998693613,0.0211315242
-1692.5257239,0.4395101554,0.0196171226
-1692.0257719,0.4636592142,0.0192341839
-1691.5258199,0.4440592121,0.0206846375
-1691.0258672,0.4838518252,0.0205825529
-1690.5259146,0.4896105653,0.0211133542
-1690.0259625,0.4720903551,0.0199935402
-1689.5260099,0.4554998595,0.0199185387
-1689.0260579,0.487588322,0.0206885952
-1688.5261065,0.4629104561,0.0204284024
-1688.0261532,0.4962623186,0.0206771343
-1687.5262005,0.4429513036,0.021154345
-1687.0262491,0.4326037226,0.0198364872
-1686.5262958,0.4270801142,0.0203183881
-1686.0263432,0.4403134887,0.0200972958
-1685.5263918,0.4839036779,0.0201724086
-1685.0264398,0.4566519896,0.0198603531
-1684.5264871,0.4357970623,0.0201227695
-1684.0265351,0.4122788461,0.0189836392
-1683.5265831,0.4500731374,0.0203584886
-1683.0266304,0.4355020315,0.0208474994
-1682.5266784,0.4640161137,0.0210983244
-1682.0267257,0.4634173633,0.0206522989
-1681.5267731,0.4867808247,0.0202772992
-1681.026821,0.4697437928,0.0211677428
-1680.5268696,0.4463409771,0.0203987319
-1680.0269164,0.4759696722,0.0208249652
-1679.526965,0.4745511685,0.0212255604
-1679.0270123,0.4800878735,0.0215043305
-1678.527059,0.4544747689,0.0202918544
-1678.0271076,0.4648589306,0.0207692155
-1677.527155,0.4910710643,0.0213569302
-1677.027203,0.4497482941,0.021010376
-1676.5272503,0.5161019871,0.0210168566
-1676.0272983,0.4574930842,0.0207402042
-1675.5273462,0.4455489537,0.0206952603
-1675.0273936,0.4804544647,0.0212794456
-1674.5274416,0.4189340174,0.0201099512
-1674.0274895,0.5049788334,0.0209190795
-1673.5275363,0.565658719,0.022408482
-1673.0275842,0.5374103507,0.0215930564
-1672.5276322,0.5183066773,0.0217062684
-1672.0276796,0.5518253114,0.0217059399
-1671.5277282,0.485668273,0.0207935586
-1671.0277749,0.4619092589,0.0208688476
-1670.5278235,0.4603235711,0.0205832295
-1670.0278708,0.4592706814,0.0197338734
-1669.5279188,0.4467594916,0.0199813681
-1669.0279661,0.4560359029,0.0198916519
-1664.9833523,0.5155519418,0.0218245839
-1664.4833997,0.5341307293,0.0209396351
-1663.9834476,0.4643622749,0.0209945709
-1663.483495,0.4949437317,0.0212605013
-1662.983543,0.4801954173,0.0206065696
-1662.4835909,0.4741865825,0.0207906903
-1661.9836383,0.5077310337,0.0218537917
-1661.4836863,0.4915250441,0.0210299114
-1660.9837336,0.4597093953,0.0208536718
-1660.4837809,0.5029743983,0.0203791514
-1659.9838289,0.4527260731,0.0203243822
-1659.4838769,0.4459259882,0.0203433927
-1658.9839242,0.4728622686,0.0201991066
-1658.4839728,0.4491647982,0.0204919612
-1657.9840196,0.4798273379,0.0212627713
-1657.4840669,0.4719601672,0.021200758
-1656.9841155,0.4470715733,0.0200618353
-1656.4841622,0.4539573072,0.0202928242
-1655.9842108,0.511397628,0.0209423171
-1655.4842582,0.4659393648,0.020423675
-1654.9843061,0.4734520126,0.0209068753
-1654.4843541,0.470187142,0.0204786733
-1653.9844015,0.4790932878,0.0212112437
-1653.4844494,0.4929323659,0.0209487876
-1652.9844974,0.5030199053,0.0214472234
-1652.4845441,0.5570253379,0.0226556996
-1651.9845921,0.4953673516,0.0213612781
-1651.4846401,0.4552374722,0.0206932114
-1650.9846874,0.465050879,0.0216584061
-1650.484736,0.5077328176,0.0216451937
-1649.9847827,0.4800360081,0.0231366962
-1649.4848313,0.5043994377,0.0217247713
-1648.9848787,0.4429073404,0.0208211066
-1648.4849267,0.5121631787,0.0225855661
-1647.984974,0.4536715,0.0208865297
-1647.4850207,0.5435209707,0.0222115182
-1646.9850693,0.5396671946,0.0223119925
-1646.4851173,0.5978282002,0.0224674221
-1645.9851647,0.5578905535,0.0227261247
-1645.4852126,0.52337562,0.0220922093
-1644.9852606,0.5857647697,0.0224824422
-1644.4853079,0.5289501885,0.0221930503
-1643.9853553,0.5167819714,0.0211722133
-1643.4854033,0.5356972099,0.0215643656
-1642.9854506,0.5977935438,0.0221262315
-1642.4854986,0.5694814676,0.0221425225
-1641.9855472,0.4422387055,0.0202433934
-1641.4855945,0.4851638736,0.0215502496
-1640.9856413,0.4896742179,0.0213329822
-1640.4856899,0.4455904392,0.0209408073
-1639.9857372,0.4608430273,0.0203129087
-1639.4857839,0.4422282175,0.0201876867
-1638.9858325,0.4688398161,0.0205363722
-1638.4858805,0.4927193881,0.021445044
-1637.9859278,0.4504737841,0.0208380376
-1637.4859758,0.4852248171,0.0215634753
-1636.9860238,0.5779392413,0.0223891744
-1636.4860711,0.5368861665,0.0219107185
-1635.9861191,0.496413599,0.0213265458
-1635.4861677,0.4945304648,0.0214668601
-1634.9862138,0.4377575132,0.0203623705
-1634.4862618,0.4642175,0.0209548429
-1633.9863104,0.5004321246,0.0214575724
-1633.4863571,0.5128104962,0.0209840145
-1632.9864044,0.5028144936,0.0218810438
-1632.486453,0.510100206,0.0209943444
-1631.9864998,0.5028789794,0.0212503139
-1631.4865484,0.4827345193,0.0207813834
-1630.9865963,0.4541826518,0.0198068169
-1630.4866437,0.501012684,0.0214947723
-1629.986691,0.4652036775,0.0202084041
-1629.486739,0.4819714668,0.0207975502
-1628.986787,0.4755166937,0.0203152913
-1628.4868343,0.4774666424,0.0210896495
-1627.9868823,0.4501660494,0.0202232178
-1627.4869309,0.4605265909,0.0204738267
-1626.9869776,0.4659410019,0.0201426985
-1626.487025,0.4674129999,0.0209991008
-1625.9870736,0.4916826542,0.0203463015
-1625.4871203,0.485315181,0.0208106273
-1624.9871689,0.4493179024,0.0211060119
-1624.4872162,0.4456280144,0.0198448021
-1623.9872629,0.4612001896,0.0206485421
-1623.4873116,0.4737598523,0.0201636754
-1622.9873595,0.4430952842,0.0201231374
-1622.4874075,0.4469102058,0.0205837592
-1621.9874542,0.4536061524,0.020126426
-1621.4875022,0.4587719368,0.0208297583
-1620.9875502,0.4969475905,0.0204241683
-1620.4875975,0.4505295786,0.0202023612
-1619.9876455,0.4585080674,0.0199768098
-1619.4876935,0.4923170594,0.020822923
-1618.9877408,0.476344834,0.0201176099
-1618.4877894,0.5242226411,0.0215464435
-1617.9878361,0.5840318751,0.0225161957
-1617.4878835,0.5314277091,0.0218096901
-1616.9879321,0.5174687604,0.0214322306
-1616.4879788,0.5043719695,0.0209013639
-1615.9880274,0.5164597859,0.0214224569
-1615.4880747,0.5521807145,0.0219102264
-1612.8823242,0.4374296477,0.0201937635
-1612.3823709,0.5205738242,0.0212756788
-1611.8824195,0.4548529642,0.0199382439
-1611.3824669,0.4777061745,0.0204832124
-1610.8825136,0.473353463,0.0201000978
-1610.3825622,0.4483244445,0.0202328842
-1609.8826089,0.4740832993,0.0212310926
-1609.3826575,0.5100943813,0.0213553065
-1608.8827055,0.4900748173,0.0209896457
-1608.3827528,0.5086264461,0.0211254273
-1607.8828002,0.509014382,0.0205313862
-1607.3828481,0.450554906,0.019855802
-1606.8828961,0.4915073432,0.020849417
-1606.3829435,0.5502827171,0.0216543156
-1605.8829914,0.5178839102,0.0211527395
-1605.38304,0.4947133721,0.0209462925
-1604.8830867,0.5699328389,0.0219162149
-1604.3831354,0.4107765695,0.0203593244
-1603.8831827,0.5025411832,0.0210718226
-1603.3832294,0.531036218,0.021114817
-1602.883278,0.4797274613,0.0199171065
-1602.3833254,0.4739588065,0.0211116583
-1601.8833721,0.4786945169,0.0210391483
-1601.3834207,0.5087654076,0.0209149374
-1600.8834687,0.4567839732,0.0201789492
-1600.383516,0.4556519212,0.0206673796
-1599.883564,0.4824089834,0.0207845255
-1599.383612,0.4642285095,0.0206344416
-1598.8836593,0.5033438752,0.0207667913
-1598.3837066,0.4583393512,0.0205585254
-1597.8837546,0.4779088848,0.0212966476
-1597.3838026,0.4896114254,0.0212212772
-1596.8838499,0.5105067537,0.0215701733
-1596.3838985,0.4866333347,0.0204564317
-1595.8839453,0.5150499829,0.0202248109
-1595.3839926,0.5041465209,0.0207132045
-1594.8840412,0.5567660839,0.021895879
-1594.3840879,0.5070536057,0.0212352685
-1593.8841353,0.4679071645,0.0207250118
-1593.3841839,0.503913206,0.0211224398
-1592.8842318,0.4915138191,0.0207961724
-1592.3842792,0.5422477779,0.0219295242
-1591.8843272,0.4573721443,0.0206487709
-1591.3843751,0.496757312,0.0213985845
-1590.8844225,0.5698732694,0.0217402111
-1590.3844705,0.4850083531,0.0207945232
-1589.8845178,0.4870297352,0.0208722389
-1589.3845658,0.5104251492,0.0223537102
-1588.8846131,0.52368924,0.0219075201
-1588.3846617,0.5143763438,0.0214502622
-1587.8847084,0.5455398612,0.0210408488
-1587.384757,0.5180003757,0.0214045069
-1586.8848038,0.4874649926,0.0206348315
-1586.3848524,0.5062467763,0.0215075075
-1585.8848997,0.5349505156,0.0218672214
-1585.3849464,0.4762226753,0.0202121838
-1584.884995,0.5165750235,0.0219124045
-1584.3850424,0.5517463102,0.0220338897
-1583.8850904,0.4492330573,0.0210975688
-1583.3851383,0.5049925838,0.0205599027
-1582.8851857,0.484261698,0.0211600789
-1582.3852336,0.4517758703,0.0204321226
-1581.8852816,0.4188045093,0.020110093
-1581.385329,0.4773815136,0.0208409252
-1580.8853763,0.4434016905,0.0205636055
-1580.3854243,0.4448356931,0.02074237
-1579.8854729,0.4294051162,0.0191260895
-1579.3855202,0.4348739873,0.0195569282
-1578.885567,0.4603559189,0.0202254529
-1578.3856156,0.4627494685,0.0198069469
-1577.8856629,0.4316585949,0.0201641628
-1577.3857109,0.4373789332,0.0204223215
-1576.8857588,0.44139774,0.0208121176
-1576.3858056,0.4519243072,0.0205551453
-1575.8858535,0.4654431901,0.0206536311
-1575.3859015,0.4426316005,0.0200251181
-1574.8859489,0.4751496964,0.0208925526
-1574.3859968,0.4972558566,0.0213805185
-1573.8860448,0.4671261065,0.0203327351
-1573.3860922,0.5085647969,0.0204964219
-1572.8861401,0.4650925464,0.0203469439
-1572.3861875,0.4586091658,0.0203950203
-1571.8862361,0.5335389743,0.0216441712
-1571.3862828,0.4847953923,0.0209810274
-1570.8863301,0.5048715041,0.020673634
-1570.3863787,0.5161368945,0.0203025026
-1569.8864255,0.5144386975,0.0212789152
-1569.3864741,0.4812594992,0.0206192782
-1568.886522,0.4867290912,0.0207610433
-1568.3865694,0.5007174822,0.0216703716
-1567.8866174,0.4695610434,0.020167183
-1567.3866647,0.4580008981,0.0208663399
-1566.886712,0.4679449774,0.0209919824
-1566.38676,0.479713556,0.0203517889
-1565.886808,0.4256715674,0.0195366539
-1565.3868553,0.4848030573,0.0202542941
-1564.8869033,0.4986778346,0.0207088072
-1564.3869519,0.5140014774,0.0208083114
-1563.8869993,0.4759291205,0.0199513236
-1563.387046,0.4834117263,0.0201187079
-1560.766296,0.4649671471,0.0209469347
-1560.266344,0.4635321657,0.0208626401
-1559.766392,0.499159453,0.0206410997
-1559.2664399,0.4679873152,0.0205250593
-1558.7664873,0.4841026397,0.0203101937
-1558.2665353,0.4631426858,0.0203389157
-1557.7665839,0.4341232838,0.0195941515
-1557.2666312,0.4941409802,0.0204829473
-1556.7666792,0.4645254557,0.0202536154
-1556.2667265,0.4794586984,0.0202317728
-1555.7667739,0.5057134532,0.0210008829
-1555.2668218,0.5296819938,0.0216584222
-1554.7668698,0.4980697931,0.0215481272
-1554.2669172,0.4410144623,0.0198751014
-1553.7669651,0.4725143364,0.0205966554
-1553.2670131,0.5174783056,0.021362773
-1552.7670605,0.4687488142,0.0204234279
-1552.2671091,0.4628112551,0.0202725251
-1551.7671558,0.4521883595,0.0207025047
-1551.2672044,0.4794688058,0.0209321384
-1550.7672511,0.4782402054,0.0206338926
-1550.2672984,0.490897265,0.0207761594
-1549.767347,0.441971146,0.0208165815
-1549.2673938,0.4574026776,0.0206519856
-1548.7674424,0.518370418,0.0210561289
-1548.2674903,0.4619749912,0.0202860244
-1547.7675377,0.4534914184,0.0201952071
-1547.2675857,0.4679659403,0.0206356967
-1546.767633,0.4910641629,0.0216049777
-1546.2676804,0.4704676504,0.0208914542
-1545.7677283,0.5169154423,0.0215256635
-1545.2677763,0.484809019,0.0211700415
-1544.7678236,0.5186869615,0.0223132574
-1544.2678716,0.5012164791,0.0213270468
-1543.7679202,0.4893341164,0.021539045
-1543.2679676,0.5400664718,0.0216597126
-1542.7680143,0.4826293743,0.0204614777
-1542.2680629,0.4014139535,0.020185792
-1541.7681102,0.4604210256,0.0205001601
-1541.268157,0.4890599714,0.0209188487
-1540.7682056,0.486481189,0.0212004257
-1540.2682535,0.4947842072,0.0206699189
-1539.7683009,0.4771157413,0.0204899178
-1539.2683489,0.4555474733,0.019887078
-1538.7683968,0.4903357487,0.0208218608
-1538.2684442,0.4769460431,0.0207155212
-1537.7684915,0.4559013324,0.0208382884
-1537.2685395,0.4979009514,0.0214281803
-1536.7685868,0.4603057808,0.0208928945
-1536.2686348,0.4901518767,0.0208917321
-1535.7686834,0.5102507746,0.0209046416
-1535.2687301,0.4992695149,0.020708556
-1534.7687775,0.4497897757,0.020194701
-1534.2688261,0.4557635989,0.0201904725
-1533.7688741,0.4540705638,0.020554044
-1533.2689214,0.4136296335,0.0202418749
-1532.7689687,0.4443943887,0.0208300739
-1532.2690167,0.5474224615,0.0218540088
-1531.7690641,0.5148161438,0.0220293486
-1531.269112,0.5037171632,0.0212257746
-1530.76916,0.5841986219,0.0224036839
-1530.2692074,0.5658376154,0.0223958826
-1529.7692553,0.4808340061,0.0207333968
-1529.2693039,0.4774955812,0.0205309283
-1528.7693507,0.4788429655,0.0203207903
-1528.269398,0.4903499619,0.0207861234
-1527.769446,0.4291679386,0.0202398161
-1527.2694933,0.4423871174,0.0213326581
-1526.7695419,0.444697006,0.0203004142
-1526.2695886,0.4583039246,0.0210699853
-1525.769636,0.4412779542,0.0196909984
-1525.2696846,0.4509508322,0.0207231841
-1524.7697326,0.423061956,0.0204013453
-1524.2697805,0.4782557482,0.0206679549
-1523.7698273,0.5017529927,0.0206198246
-1523.2698752,0.4346547868,0.0199724491
-1522.7699232,0.4502344606,0.0213468693
-1522.2699705,0.4866367543,0.0209961688
-1521.7700185,0.4887181501,0.0208590735
-1521.2700665,0.4285475233,0.020369257
-1520.7701138,0.4721645866,0.0207133714
-1520.2701624,0.4624796553,0.0211863601
-1519.7702092,0.4457403675,0.0208796747
-1519.2702578,0.4455348651,0.0203477536
-1518.7703051,0.4257654255,0.0204457597
-1518.2703518,0.5133986517,0.0220668721
-1517.7704004,0.4550483752,0.0197272404
-1517.2704478,0.5565279701,0.02168947
-1516.7704958,0.5679643438,0.0218943488
-1516.2705437,0.4812201876,0.0214623142
-1515.7705911,0.4886919651,0.0209246575
-1515.270639,0.5107727313,0.0208798959
-1514.770687,0.5321718234,0.0215144157
-1514.2707337,0.5398084728,0.0210875737
-1513.7707817,0.5588749159,0.0219265802
-1513.2708297,0.5009554778,0.0210188088
-1512.770877,0.4917124547,0.0214494499
-1512.270925,0.5494606702,0.0217052525
-1511.7709723,0.558596156,0.0221651613
-1511.271021,0.5443632977,0.021309404
-1508.7102649,0.4317450507,0.0203409321
-1508.2103122,0.4942573158,0.0203105289
-1507.7103602,0.4561500787,0.0198865434
-1507.2104075,0.5681085386,0.0216751121
-1506.7104555,0.5309872436,0.0219170482
-1506.2105035,0.5039070093,0.020541346
-1505.7105508,0.4995686898,0.0209972098
-1505.2105988,0.5087819425,0.021425293
-1504.7106468,0.5327868646,0.0215125743
-1504.2106941,0.526284017,0.0211971211
-1503.7107427,0.5005679679,0.0216319672
-1503.2107895,0.5642588243,0.0215326283
-1502.7108368,0.5463666002,0.0219309855
-1502.2108854,0.5024374613,0.020938736
-1501.7109321,0.4220394262,0.0200210623
-1501.2109807,0.4984868936,0.0208333084
-1500.7110281,0.455017999,0.020400401
-1500.211076,0.4295126246,0.0193273914
-1499.711124,0.4817573005,0.0198082048
-1499.2111714,0.5154437236,0.0208684558
-1498.7112193,0.5425369644,0.0220372975
-1498.2112667,0.5022022905,0.0214961149
-1497.711314,0.4486198867,0.0200938652
-1497.211362,0.4219838241,0.019377012
-1496.71141,0.4508347898,0.0198687922
-1496.2114586,0.503226727,0.0213546486
-1495.7115059,0.453387864,0.02031389
-1495.2115526,0.4590315228,0.0211480852
-1494.7116012,0.476349018,0.0204090893
-1494.211648,0.495256845,0.0210076153
-1493.7116953,0.4663156317,0.0203460393
-1493.2117439,0.4666950719,0.020696018
-1492.7117906,0.4875180889,0.0208572142
-1492.2118392,0.4596629615,0.0204437073
-1491.7118872,0.438768406,0.0192365549
-1491.2119345,0.4475127848,0.0197014148
-1490.7119825,0.4437426071,0.0199213646
-1490.2120305,0.4614352091,0.0196633361
-1489.7120778,0.4730845312,0.0206193835
-1489.2121258,0.4584416204,0.0197373182
-1488.7121732,0.508803394,0.0220321116
-1488.2122205,0.4684137831,0.020600288
-1487.7122685,0.521971696,0.0209439534
-1487.2123171,0.4745236585,0.0204536851
-1486.7123644,0.456820486,0.0200959097
-1486.2124111,0.4614396675,0.0198771817
-1485.7124597,0.4715424817,0.0201140116
-1485.2125077,0.482419153,0.0203663174
